Age	Paleotemperature
31.842	0.428059625004119
31.844	0.451367097264283
31.846	0.585385062760225
31.848	0.719403028256169
31.85	0.900035938272439
31.852	1.08066884828871
31.854	0.567904458565103
31.856	0.61451940308543
31.858	0.661134347605758
31.86	0.707749292126087
31.862	0.696095555996005
31.864	0.684441819865922
31.866	0.532943250174858
31.868	0.591211930825267
31.87	0.649480611475677
31.872	0.32317599983338
31.874	0.363964076288667
31.876	0.404752152743954
31.878	0.375617812418749
31.88	0.346483472093544
31.882	0.183331166272396
31.884	0.218292374662643
31.886	0.253253583052889
31.888	0.366294823514683
31.89	0.47817069036347
31.892	0.591211930825267
31.894	0.696095555996005
31.896	0.684441819865922
31.898	0.672788083735842
31.9	0.672788083735842
31.902	0.672788083735842
31.904	0.567904458565103
31.906	0.515462645979733
31.908	0.463020833394364
31.91	0.20663863853256
31.912	0.288214791443135
31.914	0.369790944353709
31.916	0.334829735963464
31.918	0.410579020808996
31.92	0.486328305654529
31.922	0.451367097264283
31.924	0.416405888874036
31.926	0.567904458565103
31.928	0.521289514044774
31.93	0.474674569524446
31.932	0.567904458565103
31.934	0.661134347605758
31.936	0.497982041784611
31.938	0.562077590500061
31.94	0.626173139215513
31.942	0.655307479540717
31.944	0.684441819865922
31.946	0.800979181166742
31.948	0.736883632451292
31.95	0.672788083735842
31.952	0.672788083735842
31.954	0.521289514044774
31.956	0.369790944353709
31.958	0.398925284678914
31.96	0.428059625004119
31.962	0.32317599983338
31.964	0.428059625004119
31.966	0.532943250174858
31.968	0.538770118239898
31.97	0.544596986304938
31.972	0.55625072243502
31.974	0.566739084952095
31.976	0.578392821082177
31.978	0.588881183599251
31.98	0.600534919729332
31.982	0.611023282246406
31.984	0.622677018376488
31.986	0.633165380893561
31.988	0.644819117023645
31.99	0.655307479540717
31.992	0.665795842057792
31.994	0.677449578187874
31.996	0.687937940704948
31.998	0.699591676835029
32	0.710080039352103
32.002	0.721733775482185
32.004	0.732222137999258
32.006	0.74387587412934
32.008	0.754364236646414
32.01	0.439713361134201
32.012	0.55042385436998
32.014	0.661134347605758
32.016	0.719403028256169
32.018	0.777671708906579
32.02	0.55625072243502
32.022	0.602865666955348
32.024	0.649480611475677
32.026	0.835940389556989
32.028	0.806806049231784
32.03	0.777671708906579
32.032	0.748537368581374
32.034	0.719403028256169
32.036	0.637826875345595
32.038	0.60869253502039
32.04	0.579558194695185
32.042	0.60869253502039
32.044	0.637826875345595
32.046	0.439713361134201
32.048	0.433886493069161
32.05	0.428059625004119
32.052	0.503808909849651
32.054	0.579558194695185
32.056	0.800979181166742
32.058	0.713576160191127
32.06	0.626173139215513
32.062	0.661134347605758
32.064	0.696095555996005
32.066	0.626173139215513
32.068	0.748537368581374
32.07	0.870901597947234
32.072	0.637826875345595
32.074	0.707749292126087
32.076	0.777671708906579
32.078	0.830113521491948
32.08	0.882555334077316
32.082	0.847594125687071
32.084	0.865074729882194
32.086	0.882555334077316
32.088	0.754364236646414
32.09	0.626173139215513
32.092	0.777671708906579
32.094	0.632000007280554
32.096	0.486328305654529
32.098	0.649480611475677
32.1	0.812632917296824
32.102	0.964131486987891
32.104	0.917516542467563
32.106	0.870901597947234
32.108	0.661134347605758
32.11	0.731056764386251
32.112	0.800979181166742
32.114	0.655307479540717
32.116	0.509635777914693
32.118	0.719403028256169
32.12	0.672788083735842
32.122	0.626173139215513
32.124	0.649480611475677
32.126	0.672788083735842
32.128	0.544596986304938
32.13	0.591211930825267
32.132	0.637826875345595
32.134	0.463020833394364
32.136	0.445540229199241
32.138	0.428059625004119
32.14	0.480501437589488
32.142	0.532943250174858
32.144	0.428059625004119
32.146	0.573731326630143
32.148	0.719403028256169
32.15	0.795152313101702
32.152	0.870901597947234
32.154	0.754364236646414
32.156	0.60869253502039
32.158	0.463020833394364
32.16	0.451367097264283
32.162	0.439713361134201
32.164	0.766017972776497
32.166	0.567904458565103
32.168	0.369790944353709
32.17	0.591211930825267
32.172	0.55042385436998
32.174	0.509635777914693
32.176	0.55042385436998
32.178	0.591211930825267
32.18	0.684441819865922
32.182	0.701922424061045
32.184	0.719403028256169
32.186	0.632000007280554
32.188	0.544596986304938
32.19	0.999092695378136
32.192	0.900035938272439
32.194	0.800979181166742
32.196	0.859247861817152
32.198	0.917516542467563
32.2	0.835940389556989
32.202	0.870901597947234
32.204	0.905862806337481
32.206	0.766017972776497
32.208	0.626173139215513
32.21	0.497982041784611
32.212	0.521289514044774
32.214	0.544596986304938
32.216	0.725229896321209
32.218	0.905862806337481
32.22	0.637826875345595
32.222	0.661134347605758
32.224	0.684441819865922
32.226	0.591211930825267
32.228	0.497982041784611
32.23	0.731056764386251
32.232	0.672788083735842
32.234	0.61451940308543
32.236	0.626173139215513
32.238	0.637826875345595
32.24	0.381444680483791
32.242	0.28471867060411
32.244	0.186827287111422
32.246	0.0901012772317408
32.248	0.220623121888659
32.25	0.352310340158586
32.252	0.439713361134201
32.254	0.474674569524446
32.256	0.509635777914693
32.258	0.544596986304938
32.26	0.579558194695185
32.262	0.643653743410635
32.264	0.707749292126087
32.266	0.49215517371957
32.268	0.276561055313052
32.27	0.684441819865922
32.272	0.538770118239898
32.274	0.393098416613873
32.276	0.398925284678914
32.278	0.404752152743954
32.28	0.463020833394364
32.282	0.369790944353709
32.284	0.276561055313052
32.286	0.375617812418749
32.288	0.474674569524446
32.29	0.381444680483791
32.292	0.288214791443135
32.294	0.375617812418749
32.296	0.463020833394364
32.298	0.766017972776497
32.3	0.824286653426906
32.302	0.882555334077316
32.304	0.760191104711455
32.306	0.637826875345595
32.308	0.731056764386251
32.31	0.824286653426906
32.312	0.486328305654529
32.314	0.148369957882151
32.316	0.381444680483791
32.318	0.61451940308543
32.32	0.521289514044774
32.322	0.428059625004119
32.324	0.431555745843143
32.326	0.436217240295177
32.328	0.439713361134201
32.33	0.428059625004119
32.332	0.416405888874036
32.334	0.521289514044774
32.336	0.626173139215513
32.338	0.544596986304938
32.34	0.463020833394364
32.342	0.428059625004119
32.344	0.393098416613873
32.346	0.247426714987847
32.348	0.101755013361823
32.35	0.20663863853256
32.352	0.311522263703299
32.354	0.294041659508177
32.356	0.276561055313052
32.358	0.32317599983338
32.36	0.369790944353709
32.362	0.398925284678914
32.364	0.428059625004119
32.366	0.369790944353709
32.368	0.311522263703299
32.37	0.346483472093544
32.372	0.381444680483791
32.374	0.393098416613873
32.376	0.404752152743954
32.378	0.247426714987847
32.38	0.0901012772317408
32.382	0.340656604028504
32.384	0.591211930825267
32.386	0.49215517371957
32.388	0.393098416613873
32.39	0.340656604028504
32.392	0.288214791443135
32.394	0.31734913176834
32.396	0.346483472093544
32.398	0.171677430142315
32.4	0.19498490240248
32.402	0.210134759371586
32.404	0.226449989953701
32.406	0.241599846922807
32.408	0.31734913176834
32.41	0.393098416613873
32.412	0.369790944353709
32.414	0.346483472093544
32.416	0.457193965329324
32.418	0.567904458565103
32.42	0.579558194695185
32.422	0.591211930825267
32.424	0.49215517371957
32.426	0.393098416613873
32.428	0.410579020808996
32.43	0.428059625004119
32.432	0.363964076288667
32.434	0.299868527573217
32.436	0.299868527573217
32.438	0.299868527573217
32.44	0.299868527573217
32.442	0.410579020808996
32.444	0.521289514044774
32.446	0.451367097264283
32.448	0.381444680483791
32.45	0.398925284678914
32.452	0.416405888874036
32.454	0.393098416613873
32.456	0.369790944353709
32.458	0.372121691579725
32.46	0.375617812418749
32.462	0.474674569524446
32.464	0.573731326630143
32.466	0.379113933257774
32.468	0.185661913498413
32.47	0.311522263703299
32.472	0.185661913498413
32.474	0.416405888874036
32.476	0.309191516477283
32.478	0.31734913176834
32.48	0.26490731918297
32.482	0.25208820943988
32.484	0.354641087384602
32.486	0.457193965329324
32.488	0.445540229199241
32.49	0.39542916383989
32.492	0.113408749491905
32.494	0.298703153960209
32.496	0.26490731918297
32.498	0.140212342591092
32.5	0.346483472093544
32.502	0.31035689009029
32.504	0.273064934474028
32.506	0.222953869114676
32.508	0.174008177368331
32.51	0.26490731918297
32.512	0.369790944353709
32.514	0.285884044217118
32.516	0.20081177046752
32.518	0.288214791443135
32.52	0.288214791443135
32.522	0.387271548548832
32.524	0.253253583052889
32.526	0.391933043000864
32.528	0.53061250294884
32.53	0.560912216887054
32.532	0.591211930825267
32.534	0.654142105927709
32.536	0.715906907417143
32.538	0.626173139215513
32.54	0.545762359917948
32.542	0.46535158062038
32.544	0.381444680483791
32.546	0.497982041784611
32.548	0.368625570740701
32.55	0.451367097264283
32.552	0.40824827358298
32.554	0.366294823514683
32.556	0.25908045111793
32.558	0.433886493069161
32.56	0.411744394422004
32.562	0.38843692216184
32.564	0.334829735963464
32.566	0.282387923378093
32.568	0.359302581836635
32.57	0.436217240295177
32.572	0.509635777914693
32.574	0.40824827358298
32.576	0.26490731918297
32.578	0.454863218103307
32.58	0.521289514044774
32.582	0.31734913176834
32.584	0.503808909849651
32.586	0.594708051664292
32.588	0.439713361134201
32.59	0.650645985088685
32.592	0.777671708906579
32.594	0.696095555996005
32.596	0.634330754506571
32.598	0.509635777914693
32.6	0.218292374662643
32.602	0.508470404301685
32.604	0.410579020808996
32.606	0.313853010929315
32.608	0.32317599983338
32.61	0.358137208223627
32.612	0.393098416613873
32.614	0.40708289996997
32.616	0.42106738332607
32.618	0.393098416613873
32.62	0.270734187248012
32.622	0.149535331495159
32.624	0.486328305654529
32.626	0.238103726083783
32.628	0.26490731918297
32.63	0.256749703891914
32.632	0.248592088600856
32.634	0.451367097264283
32.636	0.437382613908183
32.638	0.424563504165095
32.64	0.32317599983338
32.642	0.201977144080528
32.644	0.358137208223627
32.646	0.360467955449643
32.648	0.363964076288667
32.65	0.451367097264283
32.652	0.490989800106561
32.654	0.53061250294884
32.656	0.334829735963464
32.658	0.383775427709807
32.66	0.431555745843143
32.662	0.410579020808996
32.664	0.389602295774848
32.666	0.160023694012233
32.668	0.285884044217118
32.67	0.411744394422004
32.672	0.113408749491905
32.674	0.175173550981339
32.676	0.235772978857767
32.678	0.262576571956954
32.68	0.290545538669151
32.682	0.463020833394364
32.684	0.291710912282159
32.686	0.311522263703299
32.688	0.471178448685422
32.69	0.20663863853256
32.692	0.0912666508447488
32.694	-0.0241053368430627
32.696	0.218292374662643
32.698	0.46651695423339
32.7	0.497982041784611
32.702	0.189158034337438
32.704	0.486328305654529
32.706	0.432721119456151
32.708	0.380279306870783
32.71	0.34298735125452
32.712	0.305695395638257
32.714	0.544596986304938
32.716	0.359302581836635
32.718	0.174008177368331
32.72	0.210134759371586
32.722	0.246261341374839
32.724	0.260245824730938
32.726	0.274230308087036
32.728	0.369790944353709
32.73	0.517793393205751
32.732	0.731056764386251
32.734	0.581888941921201
32.736	0.433886493069161
32.738	0.332498988737446
32.74	0.231111484405733
32.742	0.696095555996005
32.744	0.160023694012233
32.746	0.20081177046752
32.748	0.240434473309799
32.75	0.281222549765086
32.752	0.273064934474028
32.754	0.26490731918297
32.756	0.245095967761831
32.758	0.226449989953701
32.76	0.0901012772317408
32.762	0.0994242661358069
32.764	0.10991262865288
32.766	0.106416507813855
32.768	0.102920386974831
32.77	0.222953869114676
32.772	0.34298735125452
32.774	0.19498490240248
32.776	0.32317599983338
32.778	0.451367097264283
32.78	0.387271548548832
32.782	0.32317599983338
32.784	0.291710912282159
32.786	0.261411198343946
32.788	0.229946110792725
32.79	0.329002867898422
32.792	0.428059625004119
32.794	0.42106738332607
32.796	0.00852512432116644
32.798	0.0364940910333633
32.8	0.0656284313585681
32.802	0.26490731918297
32.804	-0.0042939854219239
32.806	0.346483472093544
32.808	0.367460197127693
32.81	0.229946110792725
32.812	0.255584330278906
32.814	0.281222549765086
32.816	0.245095967761831
32.818	0.210134759371586
32.82	0.276561055313052
32.822	0.228780737179717
32.824	0.311522263703299
32.826	0.327837494285414
32.828	0.345318098480536
32.83	0.275395681700044
32.832	0.205473264919552
32.834	0.276561055313052
32.836	0.100589639748815
32.838	0.0901012772317408
32.84	-0.0404205674251772
32.842	-0.170942412082095
32.844	-0.0730510285894079
32.846	0.0236749812902729
32.848	0.160023694012233
32.85	0.186827287111422
32.852	0.276561055313052
32.854	0.246261341374839
32.856	0.215961627436626
32.858	0.358137208223627
32.86	0.246261341374839
32.862	0.291710912282159
32.864	0.338325856802486
32.866	0.383775427709807
32.868	0.304530022025249
32.87	0.225284616340693
32.872	0.497982041784611
32.874	0.370956317966717
32.876	0.369790944353709
32.878	0.285884044217118
32.88	0.201977144080528
32.882	0.320845252607364
32.884	0.440878734747209
32.886	0.125062485621986
32.888	0.404752152743954
32.89	0.463020833394364
32.892	0.383775427709807
32.894	0.393098416613873
32.896	0.454863218103307
32.898	0.426894251391111
32.9	0.379113933257774
32.902	0.331333615124438
32.904	0.576062073856161
32.906	0.489824426493554
32.908	0.38843692216184
32.91	0.0901012772317408
32.912	0.288214791443135
32.914	0.113408749491905
32.916	0.253253583052889
32.918	0.125062485621986
32.92	0.191488781563454
32.922	0.25908045111793
32.924	0.151866078721176
32.926	0.0458170799374294
32.928	0.299868527573217
32.93	0.302199274799233
32.932	0.299868527573217
32.934	0.151866078721176
32.936	0.218292374662643
32.938	0.275395681700044
32.94	0.333664362350454
32.942	0.379113933257774
32.944	0.424563504165095
32.946	0.449036350038267
32.948	0.473509195911438
32.95	0.446705602812249
32.952	0.42106738332607
32.954	0.39542916383989
32.956	0.368625570740701
32.958	0.358137208223627
32.96	0.346483472093544
32.962	0.334829735963464
32.964	0.341821977641512
32.966	0.347648845706552
32.968	0.318514505381348
32.97	0.290545538669151
32.972	0.240434473309799
32.974	0.190323407950446
32.976	0.28471867060411
32.978	0.380279306870783
32.98	0.474674569524446
32.982	0.471178448685422
32.984	0.468847701459406
32.986	0.661134347605758
32.988	0.656472853153725
32.99	0.651811358701693
32.992	0.521289514044774
32.994	0.389602295774848
32.996	0.475839943137454
32.998	0.563242964113071
33	0.649480611475677
33.002	0.359302581836635
33.004	0.393098416613873
33.006	0.626173139215513
33.008	0.474674569524446
33.01	0.486328305654529
33.012	0.55625072243502
33.014	0.452532470877291
33.016	0.34997959293257
33.018	0.238103726083783
33.02	0.127393232848002
33.022	0.141377716204102
33.024	0.154196825947192
33.026	0.358137208223627
33.028	0.172842803755323
33.03	0.218292374662643
33.032	0.398925284678914
33.034	0.428059625004119
33.036	0.127393232848002
33.038	0.220623121888659
33.04	0.313853010929315
33.042	0.40824827358298
33.044	0.634330754506571
33.046	0.860413235430161
33.048	0.451367097264283
33.05	0.400090658291922
33.052	0.61451940308543
33.054	0.573731326630143
33.056	0.532943250174858
33.058	0.415240515261028
33.06	0.298703153960209
33.062	0.031832596581331
33.064	0.381444680483791
33.066	0.424563504165095
33.068	0.46651695423339
33.07	0.509635777914693
33.072	0.379113933257774
33.074	0.521289514044774
33.076	0.559746843274045
33.078	0.598204172503316
33.08	0.636661501732587
33.082	0.560912216887054
33.084	0.48516293204152
33.086	0.626173139215513
33.088	0.402421405517938
33.09	0.178669671820364
33.092	0.567904458565103
33.094	0.593542678051283
33.096	0.619180897537464
33.098	0.532943250174858
33.1	0.404752152743954
33.102	0.27772642892606
33.104	0.486328305654529
33.106	0.456028591716316
33.108	0.425728877778103
33.11	0.369790944353709
33.112	0.487493679267537
33.114	0.605196414181364
33.116	0.463020833394364
33.118	0.578392821082177
33.12	0.381444680483791
33.122	0.315018384542323
33.124	0.249757462213864
33.126	0.183331166272396
33.128	0.233442231631749
33.13	0.28471867060411
33.132	0.334829735963464
33.134	0.433886493069161
33.136	0.532943250174858
33.138	0.497982041784611
33.14	0.649480611475677
33.142	0.802144554779752
33.144	0.334829735963464
33.146	0.341821977641512
33.148	0.348814219319561
33.15	0.486328305654529
33.152	0.46651695423339
33.154	0.447870976425257
33.156	0.229946110792725
33.158	0.254418956665897
33.16	0.280057176152077
33.162	0.428059625004119
33.164	-0.0602319188463175
33.166	0.0901012772317408
33.168	0.241599846922807
33.17	0.226449989953701
33.172	0.211300132984593
33.174	0.146039210656134
33.176	0.0796129147146666
33.178	0.253253583052889
33.18	0.222953869114676
33.182	0.192654155176462
33.184	0.162354441238249
33.186	0.296372406734193
33.188	0.430390372230135
33.19	0.497982041784611
33.192	0.510801151527701
33.194	0.522454887657783
33.196	0.32317599983338
33.198	0.67978032541389
33.2	1.03521927738139
33.202	0.463020833394364
33.204	0.482832184815504
33.206	0.502643536236643
33.208	0.497982041784611
33.21	0.435051866682167
33.212	0.372121691579725
33.214	0.20663863853256
33.216	0.228780737179717
33.218	0.25208820943988
33.22	0.327837494285414
33.222	0.403586779130946
33.224	0.276561055313052
33.226	0.313853010929315
33.228	0.34997959293257
33.23	0.387271548548832
33.232	0.341821977641512
33.234	0.297537780347201
33.236	0.253253583052889
33.238	0.360467955449643
33.24	0.468847701459406
33.242	0.451367097264283
33.244	0.387271548548832
33.246	0.32317599983338
33.248	0.276561055313052
33.25	0.418736636100053
33.252	0.559746843274045
33.254	0.253253583052889
33.256	0.217127001049635
33.258	0.182165792659389
33.26	0.148369957882151
33.262	0.609857908633398
33.264	0.419902009713061
33.266	0.229946110792725
33.268	0.288214791443135
33.27	0.346483472093544
33.272	0.125062485621986
33.274	0.172842803755323
33.276	0.219457748275651
33.278	0.031832596581331
33.28	0.0819436619406827
33.282	0.132054727300036
33.284	0.160023694012233
33.286	0.0819436619406827
33.288	0.00502900348214223
33.29	-0.0718856549763982
33.292	0.0248403549032825
33.294	0.121566364782962
33.296	0.241599846922807
33.298	0.170512056529307
33.3	0.32317599983338
33.302	0.34298735125452
33.304	0.362798702675661
33.306	0.404752152743954
33.308	0.25908045111793
33.31	0.113408749491905
33.312	0.179835045433373
33.314	0.246261341374839
33.316	0.0901012772317408
33.318	0.261411198343946
33.32	0.229946110792725
33.322	0.25908045111793
33.324	0.288214791443135
33.326	0.125062485621986
33.328	0.229946110792725
33.33	0.218292374662643
33.332	0.283553296991102
33.334	0.348814219319561
33.336	0.404752152743954
33.338	0.313853010929315
33.34	0.369790944353709
33.342	0.422232756939077
33.344	0.474674569524446
33.346	0.346483472093544
33.348	0.18100041904638
33.35	0.148369957882151
33.352	0.0434863327114132
33.354	-0.0613972924593256
33.356	0.136716221752068
33.358	0.0796129147146666
33.36	0.183331166272396
33.362	0.196150276015486
33.364	0.20780401214557
33.366	0.20780401214557
33.368	0.20663863853256
33.37	0.32317599983338
33.372	0.280057176152077
33.374	0.238103726083783
33.376	0.358137208223627
33.378	0.0586361896805197
33.38	0.0901012772317408
33.382	-0.104516116140629
33.384	0.183331166272396
33.386	0.113408749491905
33.388	0.171677430142315
33.39	0.0434863327114132
33.392	0.101755013361823
33.394	0.229946110792725
33.396	0.299868527573217
33.398	0.19498490240248
33.4	0.386106174935823
33.402	0.218292374662643
33.404	0.285884044217118
33.406	0.20081177046752
33.408	0.115739496717921
33.41	0.163519814851257
33.412	0.212465506597602
33.414	0.452532470877291
33.416	0.521289514044774
33.418	0.597038798890308
33.42	0.369790944353709
33.422	0.471178448685422
33.424	0.113408749491905
33.426	0.28471867060411
33.428	0.352310340158586
33.43	0.0609669369065359
33.432	0.241599846922807
33.434	0.210134759371586
33.436	0.0434863327114132
33.438	0.218292374662643
33.44	0.241599846922807
33.442	0.262576571956954
33.444	0.276561055313052
33.446	0.290545538669151
33.448	0.19498490240248
33.45	0.34298735125452
33.452	0.405917526356964
33.454	0.468847701459406
33.456	0.332498988737446
33.458	0.346483472093544
33.46	0.346483472093544
33.462	0.428059625004119
33.464	0.718237654643161
33.466	0.136716221752068
33.468	0.184496539885405
33.47	0.0901012772317408
33.472	0.53061250294884
33.474	0.253253583052889
33.476	0.242765220535815
33.478	0.201977144080528
33.48	0.160023694012233
33.482	0.215961627436626
33.484	0.270734187248012
33.486	0.262576571956954
33.488	0.253253583052889
33.49	0.325506747059398
33.492	0.396594537452898
33.494	0.241599846922807
33.496	0.183331166272396
33.498	0.48516293204152
33.5	-0.0847047647194886
33.502	0.376783186031757
33.504	0.0376594646463713
33.506	0.211300132984593
33.508	0.241599846922807
33.51	0.113408749491905
33.512	-0.0963585008495709
33.514	-0.0345936993601369
33.516	0.0423209590984052
33.518	0.119235617556946
33.52	0.147204584269142
33.522	0.175173550981339
33.524	0.500312789010627
33.526	0.299868527573217
33.528	0.303364648412241
33.53	0.171677430142315
33.532	0.274230308087036
33.534	0.136716221752068
33.536	0.254418956665897
33.538	-0.0147823479389981
33.54	0.172842803755323
33.542	0.00269825625612609
33.544	-0.0182784687780223
33.546	-0.0847047647194886
33.548	-0.00662473264794004
33.55	0.0516439480024697
33.552	0.111078002265889
33.554	0.0889359036187327
33.556	0.0679591785845858
33.558	0.0528093216154794
33.56	0.0388248382593794
33.562	-0.147634939821932
33.564	0.136716221752068
33.566	0.189158034337438
33.568	-0.142973445369898
33.57	0.235772978857767
33.572	0.0784475411016585
33.574	0.218292374662643
33.576	0.113408749491905
33.578	0.358137208223627
33.58	0.189158034337438
33.582	0.640157622571611
33.584	0.160023694012233
33.586	0.0959281452967827
33.588	0.0749514202626343
33.59	0.0539746952284859
33.592	0.111078002265889
33.594	0.169346682916299
33.596	0.341821977641512
33.598	0.101755013361823
33.6	0.158858320399225
33.602	0.215961627436626
33.604	0.241599846922807
33.606	0.125062485621986
33.608	0.18799266072443
33.61	0.0201788604512487
33.612	0.638992248958603
33.614	0.449036350038267
33.616	0.257915077504922
33.618	0.276561055313052
33.62	0.211300132984593
33.622	0.215961627436626
33.624	0.221788495501667
33.626	0.119235617556946
33.628	0.0166827396122245
33.63	0.00036750903010839
33.632	-0.0171130951650142
33.634	-0.189588389890227
33.636	0.101755013361823
33.638	0.32434137344639
33.64	-0.0963585008495709
33.642	-0.139477324530874
33.644	-0.0730510285894079
33.646	-0.0905316327845305
33.648	0.183331166272396
33.65	0.287049417830127
33.652	0.0901012772317408
33.654	0.199646396854512
33.656	0.0201788604512487
33.658	0.669291962896816
33.66	-0.0380898201991611
33.662	-0.00895547987395618
33.664	-0.0147823479389981
33.666	-0.0345936993601369
33.668	0.125062485621986
33.67	-0.0870355119455047
33.672	0.160023694012233
33.674	0.120400991169954
33.676	0.19498490240248
33.678	0.0283364757423052
33.68	0.190323407950446
33.682	0.352310340158586
33.684	0.18100041904638
33.686	0.00969049793417451
33.688	0.00386362986913416
33.69	0.19498490240248
33.692	0.192654155176462
33.694	0.190323407950446
33.696	0.198481023241504
33.698	0.20663863853256
33.7	0.416405888874036
33.702	0.627338512828521
33.704	0.6669612156708
33.706	0.567904458565103
33.708	0.61451940308543
33.71	0.661134347605758
33.712	0.527116382109816
33.714	0.393098416613873
33.716	0.433886493069161
33.718	0.474674569524446
33.72	0.559746843274045
33.722	0.643653743410635
33.724	0.704253171287061
33.726	0.764852599163489
33.728	0.619180897537464
33.73	0.473509195911438
33.732	0.61451940308543
33.734	0.851090246526095
33.736	0.602865666955348
33.738	0.714741533804135
33.74	0.707749292126087
33.742	0.62151164476348
33.744	0.672788083735842
33.746	0.805640675618776
33.748	0.917516542467563
33.75	0.661134347605758
33.752	0.894209070207398
33.754	1.02006942041228
33.756	0.952477750857808
33.758	1.10397632054887
33.76	0.766017972776497
33.762	0.748537368581374
33.764	0.731056764386251
33.766	0.855751740978127
33.768	0.824286653426906
33.77	0.897705191046423
33.772	0.971123728665939
33.774	1.0084156842822
33.776	0.870901597947234
33.778	1.15525275952124
33.78	0.952477750857808
33.782	0.917516542467563
33.784	0.882555334077316
33.786	0.813798290909832
33.788	0.746206621355358
33.79	0.868570850721218
33.792	0.990935080087079
33.794	0.976950596730981
33.796	0.961800739761874
33.798	1.01424255234724
33.8	1.06784973854562
33.802	1.11329930945294
33.804	1.15874888036026
33.806	0.999092695378136
33.808	0.834775015943981
33.81	0.788160071423652
33.812	0.742710500516332
33.814	0.696095555996005
33.816	0.728726017160234
33.818	0.761356478324464
33.82	0.793986939488693
33.822	0.826617400652923
33.824	0.859247861817152
33.826	0.905862806337481
33.828	0.937327893888702
33.83	0.967627607826915
33.832	0.999092695378136
33.834	0.800979181166742
33.836	0.770679467228529
33.838	0.740379753290316
33.84	0.710080039352103
33.842	0.680945699026898
33.844	0.690268687930964
33.846	0.699591676835029
33.848	0.710080039352103
33.85	0.719403028256169
33.852	0.740379753290316
33.854	0.761356478324464
33.856	0.782333203358611
33.858	0.80330992839276
33.86	0.824286653426906
33.862	0.788160071423652
33.864	0.752033489420398
33.866	0.715906907417143
33.868	0.67978032541389
33.87	0.894209070207398
33.872	0.978115970343989
33.874	1.06202287048058
33.876	1.14592977061717
33.878	0.61451940308543
33.88	0.677449578187874
33.882	0.740379753290316
33.884	0.80330992839276
33.886	0.907028179950489
33.888	1.01074643150822
33.89	1.01773867318627
33.892	1.02356554125131
33.894	1.03055778292936
33.896	1.03755002460741
33.898	1.04570763989846
33.9	0.985108212022039
33.902	0.925674157758619
33.904	0.865074729882194
33.906	1.00258881621716
33.908	0.969958355052932
33.91	0.936162520275694
33.912	0.902366685498457
33.914	0.869736224334226
33.916	0.835940389556989
33.918	0.919847289693579
33.92	1.00258881621716
33.922	1.08649571635375
33.924	1.17040261649034
33.926	0.882555334077316
33.928	0.901201311885448
33.93	0.918681916080571
33.932	0.802144554779752
33.934	0.684441819865922
33.936	0.757860357485439
33.938	0.830113521491948
33.94	0.903532059111465
33.942	0.975785223117973
33.944	0.835940389556989
33.946	0.859247861817152
33.948	0.967627607826915
33.95	1.07600735383668
33.952	1.10397632054887
33.954	1.04570763989846
33.956	0.962966113374882
33.958	0.881389960464308
33.96	0.798648433940726
33.962	0.741545126903324
33.964	0.684441819865922
33.966	0.847594125687071
33.968	1.01074643150822
33.97	0.952477750857808
33.972	0.894209070207398
33.974	0.923343410532603
33.976	0.953643124470816
33.978	0.975785223117973
33.98	0.999092695378136
33.982	1.02822703570334
33.984	1.05852674964156
33.986	1.08766108996676
33.988	0.979281343956997
33.99	0.870901597947234
33.992	1.20885994571961
33.994	1.18089097900742
33.996	1.15408738590823
33.998	0.975785223117973
34	1.10397632054887
34.002	1.0363846509944
34.004	0.967627607826915
34.006	0.898870564659431
34.008	0.831278895104956
34.01	1.08066884828871
34.012	1.05503062880253
34.014	1.03055778292936
34.016	1.00491956344318
34.018	0.979281343956997
34.02	1.10630706777489
34.022	1.23333279159278
34.024	1.36035851541068
34.026	1.49903797535865
34.03	1.38891016892938
34.035	1.25256145620742
34.04	1.11446468306595
34.045	1.36443732305621
34.05	1.61440996304647
34.055	1.45358840445133
34.06	1.29451490627572
34.065	1.13369334768058
34.07	1.29801102711474
34.075	1.46058064612938
34.08	1.47281706906597
34.085	1.48680155242207
34.09	1.49903797535865
34.095	1.54623560668549
34.1	1.59518129843183
34.105	1.54623560668549
34.11	1.49903797535865
34.115	1.51826663997329
34.12	1.53749530458793
34.125	1.55672396920256
34.13	1.46058064612938
34.135	1.36443732305621
34.14	1.47980931074402
34.145	1.59518129843183
34.15	1.79620824667575
34.155	1.99898325533917
34.16	1.74027031325135
34.165	1.47980931074402
34.17	1.45009228361231
34.175	1.42212331690011
34.18	1.34520865844157
34.185	1.26829399998303
34.19	1.19137934152449
34.195	1.36443732305621
34.2	1.65286729227574
34.205	1.97975459072454
34.21	1.28927072501718
34.215	1.67209595689037
34.22	1.59518129843183
34.225	1.6336386276611
34.23	1.84515393842209
34.235	2.09512657841235
34.24	1.65286729227574
34.245	1.51826663997329
34.25	1.85389424051965
34.255	1.78746794457818
34.26	1.71055328611964
34.265	1.13369334768058
34.27	1.94129726149527
34.275	1.72978195073428
34.28	1.82592527380745
34.285	1.42212331690011
34.29	1.65286729227574
34.295	1.72978195073428
34.3	1.51826663997329
34.305	1.76823927996355
34.31	1.69831686318306
34.315	1.55847202962207
34.32	1.9605259261099
34.325	1.83816169674404
34.33	1.902839932266
34.335	1.96926622820746
34.34	1.82068109254892
34.345	1.61091384220744
34.35	1.48854961284158
