Age	Paleotemperature	Humans
29.472	0.497982041784611	0
29.474	0.416405888874036	0
29.476	0.334829735963464	0
29.478	0.253253583052889	0
29.48	0.239269099696789	0
29.482	0.226449989953701	0
29.484	0.212465506597602	0
29.486	0.198481023241504	0
29.488	0.185661913498413	0
29.49	0.171677430142315	0
29.492	0.334829735963464	0
29.494	0.497982041784611	0
29.496	0.20663863853256	0
29.498	0.125062485621986	0
29.5	0.198481023241504	0
29.502	0.273064934474028	0
29.504	0.346483472093544	0
29.506	0.229946110792725	0
29.508	0.113408749491905	0
29.51	0.280057176152077	0
29.512	0.447870976425257	0
29.514	0.61451940308543	0
29.516	0.47234382229843	0
29.518	0.331333615124438	0
29.52	0.189158034337438	0
29.522	0.311522263703299	0
29.524	0.334829735963464	0
29.526	0.358137208223627	0
29.528	0.331333615124438	0
29.53	0.303364648412241	0
29.532	0.276561055313052	0
29.534	0.163519814851257	0
29.536	0.0493132007764536	0
29.538	-0.0637280396853417	0
29.54	-0.177934653760145	0
29.542	-0.0345936993601369	0
29.544	0.10991262865288	0
29.546	0.253253583052889	0
29.548	0.296372406734193	0
29.55	0.338325856802486	0
29.552	0.381444680483791	0
29.554	0.346483472093544	0
29.556	0.311522263703299	0
29.558	0.515462645979733	0
29.56	0.719403028256169	0
29.562	0.684441819865922	0
29.564	0.649480611475677	0
29.566	0.61451940308543	0
29.568	0.649480611475677	0
29.57	0.684441819865922	0
29.572	0.719403028256169	0
29.574	0.670457336509824	0
29.576	0.622677018376488	0
29.578	0.573731326630143	0
29.58	1.04570763989846	0
29.582	0.61451940308543	0
29.584	0.288214791443135	0
29.586	0.719403028256169	0
29.588	0.393098416613873	0
29.59	0.416405888874036	0
29.592	0.439713361134201	0
29.594	0.661134347605758	0
29.596	0.585385062760225	0
29.598	0.509635777914693	0
29.6	0.451367097264283	0
29.602	0.354641087384602	0
29.604	0.256749703891914	0
29.606	0.160023694012233	0
29.608	0.276561055313052	0
29.61	0.393098416613873	0
29.612	0.26490731918297	0
29.614	0.136716221752068	0
29.616	0.00852512432116644	0
29.618	0.214796253823618	0
29.62	0.419902009713061	0
29.622	0.626173139215513	0
29.624	0.649480611475677	0
29.626	0.672788083735842	0
29.628	0.696095555996005	0
29.63	0.597038798890308	0
29.632	0.497982041784611	0
29.634	0.398925284678914	0
29.636	0.299868527573217	0
29.638	0.474674569524446	0
29.64	0.482832184815504	0
29.642	0.489824426493554	0
29.644	0.497982041784611	0
29.646	0.454863218103307	0
29.648	0.412909768035012	0
29.65	0.369790944353709	0
29.652	0.340656604028504	0
29.654	0.311522263703299	0
29.656	0.311522263703299	0
29.658	0.311522263703299	0
29.66	0.311522263703299	0
29.662	0.25908045111793	0
29.664	0.20663863853256	0
29.666	0.218292374662643	0
29.668	0.302199274799233	0
29.67	0.387271548548832	0
29.672	0.471178448685422	0
29.674	0.55625072243502	0
29.676	0.535273997400874	0
29.678	0.514297272366725	0
29.68	0.493320547332577	0
29.682	0.47234382229843	0
29.684	0.451367097264283	0
29.686	0.428059625004119	0
29.688	0.404752152743954	0
29.69	0.381444680483791	0
29.692	0.358137208223627	0
29.694	0.384940801322815	0
29.696	0.410579020808996	0
29.698	0.436217240295177	0
29.7	0.463020833394364	0
29.702	0.55625072243502	0
29.704	0.649480611475677	0
29.706	0.507305030688677	0
29.708	0.366294823514683	0
29.71	0.670457336509824	0
29.712	0.975785223117973	0
29.714	0.824286653426906	0
29.716	0.527116382109816	0
29.718	0.229946110792725	0
29.72	0.243930594148823	0
29.722	0.25908045111793	0
29.724	0.297537780347201	0
29.726	0.334829735963464	0
29.728	0.439713361134201	0
29.73	0.544596986304938	0
29.732	0.570235205791119	0
29.734	0.597038798890308	0
29.736	0.870901597947234	0
29.738	0.383775427709807	0
29.74	-0.102185368914611	0
29.742	0.0877705300057246	0
29.744	0.276561055313052	0
29.746	0.428059625004119	0
29.748	1.29043609863019	0
29.75	0.973454475891957	0
29.752	0.655307479540717	0
29.754	0.338325856802486	0
29.756	0.0201788604512487	0
29.758	0.165850562077273	0
29.76	0.311522263703299	0
29.762	0.457193965329324	0
29.764	0.602865666955348	0
29.766	0.495651294558595	0
29.768	0.387271548548832	0
29.77	0.27889180253907	0
29.772	0.171677430142315	0
29.774	0.178669671820364	0
29.776	0.185661913498413	0
29.778	0.192654155176462	0
29.78	0.199646396854512	0
29.782	0.20663863853256	0
29.784	0.241599846922807	0
29.786	0.276561055313052	0
29.788	0.311522263703299	0
29.79	0.346483472093544	0
29.792	0.486328305654529	0
29.794	0.428059625004119	0
29.796	0.369790944353709	0
29.798	0.311522263703299	0
29.8	0.390767669387857	0
29.802	0.470013075072414	0
29.804	0.549258480756971	0
29.806	0.628503886441529	0
29.808	0.707749292126087	0
29.81	0.657638226766734	0
29.812	0.60869253502039	0
29.814	0.558581469661037	0
29.816	0.509635777914693	0
29.818	0.527116382109816	0
29.82	0.544596986304938	0
29.822	0.562077590500061	0
29.824	0.579558194695185	0
29.826	0.597038798890308	0
29.828	0.61451940308543	0
29.83	0.632000007280554	0
29.832	0.649480611475677	0
29.834	0.6669612156708	0
29.836	0.734552885225276	0
29.838	0.800979181166742	0
29.84	0.969958355052932	0
29.842	1.13893752893912	0
29.844	1.05503062880253	0
29.846	0.971123728665939	0
29.848	0.887216828529349	0
29.85	0.80330992839276	0
29.852	0.719403028256169	0
29.854	0.741545126903324	0
29.856	0.762521851937472	0
29.858	0.784663950584627	0
29.86	0.806806049231784	0
29.862	0.60170029334234	0
29.864	0.396594537452898	0
29.866	0.190323407950446	0
29.868	-0.0147823479389981	0
29.87	0.0609669369065359	0
29.872	0.136716221752068	0
29.874	0.212465506597602	0
29.876	0.288214791443135	0
29.878	0.363964076288667	0
29.88	0.320845252607364	0
29.882	0.276561055313052	0
29.884	0.288214791443135	0
29.886	0.299868527573217	0
29.888	0.354641087384602	0
29.89	0.40824827358298	0
29.892	0.463020833394364	0
29.894	0.442044108360217	0
29.896	0.419902009713061	0
29.898	0.398925284678914	0
29.9	0.415240515261028	0
29.902	0.430390372230135	0
29.904	0.446705602812249	0
29.906	0.463020833394364	0
29.908	0.428059625004119	0
29.91	0.393098416613873	0
29.912	0.358137208223627	0
29.914	0.917516542467563	0
29.916	0.868570850721218	0
29.918	0.819625158974874	0
29.92	0.770679467228529	0
29.922	0.721733775482185	0
29.924	0.672788083735842	0
29.926	0.463020833394364	0
29.928	0.253253583052889	0
29.93	0.0434863327114132	0
29.932	0.171677430142315	0
29.934	0.299868527573217	0
29.936	0.428059625004119	0
29.938	0.55625072243502	0
29.94	0.594708051664292	0
29.942	0.634330754506571	0
29.944	0.672788083735842	0
29.946	0.544596986304938	0
29.948	0.663465094831776	0
29.95	0.783498576971619	0
29.952	0.672788083735842	0
29.954	0.562077590500061	0
29.956	0.451367097264283	0
29.958	0.548093107143964	0
29.96	0.645984490636651	0
29.962	0.742710500516332	0
29.964	0.785829324197635	0
29.966	0.830113521491948	0
29.968	0.873232345173252	0
29.97	0.917516542467563	0
29.972	0.859247861817152	0
29.974	0.800979181166742	0
29.976	0.742710500516332	0
29.978	0.497982041784611	0
29.98	0.25908045111793	0
29.982	0.0201788604512487	0
29.984	0.789325445036661	0
29.986	0.451367097264283	0
29.988	0.474674569524446	0
29.99	0.26490731918297	0
29.992	0.451367097264283	0
29.994	0.532943250174858	0
29.996	0.45952471255534	0
29.998	0.387271548548832	0
30	0.313853010929315	0
30.002	0.241599846922807	0
30.004	0.245095967761831	0
30.006	0.249757462213864	0
30.008	0.253253583052889	0
30.01	0.422232756939077	0
30.012	0.311522263703299	0
30.014	0.20081177046752	0
30.016	0.348814219319561	0
30.018	0.497982041784611	0
30.02	0.113408749491905	0
30.022	0.121566364782962	0
30.024	0.128558606461012	0
30.026	0.136716221752068	0
30.028	0.0842744091666988	0
30.03	0.031832596581331	0
30.032	0.203142517693536	0
30.034	0.375617812418749	0
30.036	-0.142973445369898	0
30.038	0.104085760587839	0
30.04	0.352310340158586	0
30.042	0.20081177046752	0
30.044	0.19498490240248	0
30.046	0.189158034337438	0
30.048	0.280057176152077	0
30.05	0.369790944353709	0
30.052	0.41407514164802	0
30.054	0.457193965329324	0
30.056	0.463020833394364	0
30.058	0.256749703891914	0
30.06	0.0516439480024697	0
30.062	0.369790944353709	0
30.064	0.404752152743954	0
30.066	0.198481023241504	0
30.068	-0.00662473264794004	0
30.07	0.55625072243502	0
30.072	0.430390372230135	0
30.074	0.305695395638257	0
30.076	0.524785634883799	0
30.078	0.742710500516332	0
30.08	0.61451940308543	0
30.082	0.486328305654529	0
30.084	0.626173139215513	0
30.086	0.513131898753717	0
30.088	0.398925284678914	0
30.09	0.262576571956954	0
30.092	0.125062485621986	0
30.094	0.11690487033093	0
30.096	0.107581881426863	0
30.098	0.302199274799233	0
30.1	0.497982041784611	0
30.102	0.241599846922807	0
30.104	0.358137208223627	0
30.106	0.474674569524446	0
30.108	0.373287065192733	0
30.11	0.273064934474028	0
30.112	0.367460197127693	0
30.114	0.463020833394364	0
30.116	0.0434863327114132	0
30.118	0.177504298207355	0
30.12	0.311522263703299	0
30.122	0.229946110792725	0
30.124	0.148369957882151	0
30.126	0.183331166272396	0
30.128	0.218292374662643	0
30.13	0.299868527573217	0
30.132	0.367460197127693	0
30.134	0.436217240295177	0
30.136	0.513131898753717	0
30.138	0.591211930825267	0
30.14	0.445540229199241	0
30.142	0.299868527573217	0
30.144	0.276561055313052	0
30.146	0.253253583052889	0
30.148	0.299868527573217	0
30.15	0.276561055313052	0
30.152	0.253253583052889	0
30.154	0.352310340158586	0
30.156	0.451367097264283	0
30.158	0.393098416613873	0
30.16	0.334829735963464	0
30.162	0.229946110792725	0
30.164	0.0726206730366181	0
30.166	-0.0847047647194886	0
30.168	0.00852512432116644	0
30.17	0.101755013361823	0
30.172	0.113408749491905	0
30.174	0.125062485621986	0
30.176	-0.0847047647194886	0
30.178	-0.00312861180891427	0
30.18	0.0784475411016585	0
30.182	0.165850562077273	0
30.184	0.253253583052889	0
30.186	0.247426714987847	0
30.188	0.241599846922807	0
30.19	0.107581881426863	0
30.192	-0.0264360840690788	0
30.194	0.183331166272396	0
30.196	0.288214791443135	0
30.198	0.393098416613873	0
30.2	0.136716221752068	0
30.202	-0.119665973109735	0
30.204	0.253253583052889	0
30.206	0.160023694012233	0
30.208	0.171677430142315	0
30.21	0.224119242727683	0
30.212	0.276561055313052	0
30.214	0.183331166272396	0
30.216	0.0901012772317408	0
30.218	0.113408749491905	0
30.22	0.136716221752068	0
30.222	-0.0613972924593256	0
30.224	0.14254308981711	0
30.226	0.346483472093544	0
30.228	0.253253583052889	0
30.23	0.160023694012233	0
30.232	0.130889353687028	0
30.234	0.101755013361823	0
30.236	0.20663863853256	0
30.238	0.311522263703299	0
30.24	0.253253583052889	0
30.242	0.229946110792725	0
30.244	0.20663863853256	0
30.246	0.253253583052889	0
30.248	0.299868527573217	0
30.25	0.253253583052889	0
30.252	0.20663863853256	0
30.254	-0.0613972924593256	0
30.256	0.160023694012233	0
30.258	0.381444680483791	0
30.26	0.276561055313052	0
30.262	0.171677430142315	0
30.264	0.20081177046752	0
30.266	0.229946110792725	0
30.268	0.218292374662643	0
30.27	0.305695395638257	0
30.272	0.393098416613873	0
30.274	0.684441819865922	0
30.276	0.439713361134201	0
30.278	0.480501437589488	0
30.28	0.521289514044774	0
30.282	0.480501437589488	0
30.284	0.439713361134201	0
30.286	0.346483472093544	0
30.288	0.358137208223627	0
30.29	0.369790944353709	0
30.292	0.352310340158586	0
30.294	0.334829735963464	0
30.296	0.451367097264283	0
30.298	0.567904458565103	0
30.3	0.497982041784611	0
30.302	0.579558194695185	0
30.304	0.661134347605758	0
30.306	0.736883632451292	0
30.308	0.812632917296824	0
30.31	0.637826875345595	0
30.312	0.463020833394364	0
30.314	0.311522263703299	0
30.316	0.521289514044774	0
30.318	0.731056764386251	0
30.32	0.515462645979733	0
30.322	0.299868527573217	0
30.324	0.288214791443135	0
30.326	0.276561055313052	0
30.328	0.299868527573217	0
30.33	0.32317599983338	0
30.332	0.404752152743954	0
30.334	0.532943250174858	0
30.336	0.661134347605758	0
30.338	0.422232756939077	0
30.34	0.183331166272396	0
30.342	0.253253583052889	0
30.344	0.32317599983338	0
30.346	0.410579020808996	0
30.348	0.34997959293257	0
30.35	0.288214791443135	0
30.352	0.369790944353709	0
30.354	0.451367097264283	0
30.356	0.416405888874036	0
30.358	0.381444680483791	0
30.36	0.253253583052889	0
30.362	0.125062485621986	0
30.364	0.0434863327114132	0
30.366	-0.0380898201991611	0
30.368	0.0784475411016585	0
30.37	0.19498490240248	0
30.372	0.358137208223627	0
30.374	0.521289514044774	0
30.376	0.451367097264283	0
30.378	0.381444680483791	0
30.38	0.398925284678914	0
30.382	0.416405888874036	0
30.384	0.579558194695185	0
30.386	0.107581881426863	0
30.388	0.0644630577455601	0
30.39	0.0201788604512487	0
30.392	-0.0206092160040384	0
30.394	-0.0613972924593256	0
30.396	0.0201788604512487	0
30.398	0.101755013361823	0
30.4	0.183331166272396	0
30.402	0.20663863853256	0
30.404	0.229946110792725	0
30.406	0.288214791443135	0
30.408	0.346483472093544	0
30.41	0.404752152743954	0
30.412	0.463020833394364	0
30.414	0.480501437589488	0
30.416	0.497982041784611	0
30.418	0.509635777914693	0
30.42	0.521289514044774	0
30.422	0.422232756939077	0
30.424	0.32317599983338	0
30.426	0.311522263703299	0
30.428	0.299868527573217	0
30.43	0.261411198343946	0
30.432	0.221788495501667	0
30.434	0.183331166272396	0
30.436	0.334829735963464	0
30.438	0.486328305654529	0
30.44	0.480501437589488	0
30.442	0.474674569524446	0
30.444	0.410579020808996	0
30.446	0.346483472093544	0
30.448	0.346483472093544	0
30.45	0.346483472093544	0
30.452	0.457193965329324	0
30.454	0.567904458565103	0
30.456	0.451367097264283	0
30.458	0.334829735963464	0
30.46	0.532943250174858	0
30.462	0.731056764386251	0
30.464	0.497982041784611	0
30.466	0.26490731918297	0
30.468	0.637826875345595	0
30.47	0.369790944353709	0
30.472	0.101755013361823	0
30.474	0.0959281452967827	0
30.476	0.0901012772317408	0
30.478	0.0901012772317408	0
30.48	0.0901012772317408	0
30.482	0.0201788604512487	0
30.484	-0.0497435563292433	0
30.486	0.0901012772317408	0
30.488	0.229946110792725	0
30.49	0.334829735963464	0
30.492	0.439713361134201	0
30.494	0.177504298207355	0
30.496	-0.0847047647194886	0
30.498	0.229946110792725	0
30.5	0.544596986304938	0
30.502	0.538770118239898	0
30.504	0.532943250174858	0
30.506	0.487493679267537	0
30.508	0.443209481973225	0
30.51	0.397759911065906	0
30.512	0.288214791443135	0
30.514	0.177504298207355	0
30.516	0.169346682916299	0
30.518	0.160023694012233	0
30.52	0.26490731918297	0
30.522	0.369790944353709	0
30.524	0.235772978857767	0
30.526	0.101755013361823	0
30.528	0.165850562077273	0
30.53	0.229946110792725	0
30.532	0.305695395638257	0
30.534	0.381444680483791	0
30.536	0.346483472093544	0
30.538	0.311522263703299	0
30.54	0.334829735963464	0
30.542	0.358137208223627	0
30.544	0.381444680483791	0
30.546	0.410579020808996	0
30.548	0.439713361134201	0
30.55	0.439713361134201	0
30.552	0.439713361134201	0
30.554	0.334829735963464	0
30.556	0.253253583052889	0
30.558	0.224119242727683	0
30.56	0.19498490240248	0
30.562	0.0959281452967827	0
30.564	-0.00312861180891427	0
30.566	0.235772978857767	0
30.568	0.474674569524446	0
30.57	0.463020833394364	0
30.572	0.451367097264283	0
30.574	0.352310340158586	0
30.576	0.253253583052889	0
30.578	0.445540229199241	0
30.58	0.637826875345595	0
30.582	0.509635777914693	0
30.584	0.381444680483791	0
30.586	0.754364236646414	0
30.588	0.500312789010627	0
30.59	0.247426714987847	0
30.592	0.369790944353709	0
30.594	0.363964076288667	0
30.596	0.358137208223627	0
30.598	0.334829735963464	0
30.6	0.0842744091666988	0
30.602	-0.166280917630063	0
30.604	0.253253583052889	0
30.606	0.154196825947192	0
30.608	0.0551400688414955	0
30.61	0.0667938049715762	0
30.612	0.422232756939077	0
30.614	0.26490731918297	0
30.616	0.212465506597602	0
30.618	0.229946110792725	0
30.62	0.276561055313052	0
30.622	0.253253583052889	0
30.624	0.334829735963464	0
30.626	0.212465506597602	0
30.628	0.0901012772317408	0
30.63	0.463020833394364	0
30.632	0.835940389556989	0
30.634	0.32317599983338	0
30.636	0.294041659508177	0
30.638	0.26490731918297	0
30.64	0.381444680483791	0
30.642	0.422232756939077	0
30.644	0.463020833394364	0
30.646	0.649480611475677	0
30.648	0.672788083735842	0
30.65	0.696095555996005	0
30.652	0.789325445036661	0
30.654	0.538770118239898	0
30.656	0.288214791443135	0
30.658	0.474674569524446	0
30.66	0.661134347605758	0
30.662	0.451367097264283	0
30.664	0.468847701459406	0
30.666	0.486328305654529	0
30.668	0.410579020808996	0
30.67	0.334829735963464	0
30.672	0.0901012772317408	0
30.674	0.270734187248012	0
30.676	0.451367097264283	0
30.678	0.381444680483791	0
30.68	0.282387923378093	0
30.682	0.183331166272396	0
30.684	0.189158034337438	0
30.686	0.19498490240248	0
30.688	0.160023694012233	0
30.69	0.387271548548832	0
30.692	0.61451940308543	0
30.694	0.579558194695185	0
30.696	0.544596986304938	0
30.698	0.20663863853256	0
30.7	0.404752152743954	0
30.702	0.602865666955348	0
30.704	0.696095555996005	0
30.706	0.789325445036661	0
30.708	0.567904458565103	0
30.71	0.509635777914693	0
30.712	0.451367097264283	0
30.714	0.562077590500061	0
30.716	0.672788083735842	0
30.718	1.11563005667896	0
30.72	0.95830461892285	0
30.722	0.800979181166742	0
30.724	0.567904458565103	0
30.726	0.567904458565103	0
30.728	0.567904458565103	0
30.73	0.422232756939077	0
30.732	0.276561055313052	0
30.734	0.183331166272396	0
30.736	0.311522263703299	0
30.738	0.439713361134201	0
30.74	0.346483472093544	0
30.742	0.253253583052889	0
30.744	-0.0380898201991611	0
30.746	0.113408749491905	0
30.748	0.26490731918297	0
30.75	0.358137208223627	0
30.752	0.451367097264283	0
30.754	0.777671708906579	0
30.756	0.527116382109816	0
30.758	0.276561055313052	0
30.76	0.433886493069161	0
30.762	0.591211930825267	0
30.764	0.567904458565103	0
30.766	0.538770118239898	0
30.768	0.509635777914693	0
30.77	0.358137208223627	0
30.772	0.299868527573217	0
30.774	0.241599846922807	0
30.776	0.31734913176834	0
30.778	0.393098416613873	0
30.78	0.253253583052889	0
30.782	0.189158034337438	0
30.784	0.125062485621986	0
30.786	0.20663863853256	0
30.788	0.288214791443135	0
30.79	0.276561055313052	0
30.792	0.32317599983338	0
30.794	0.369790944353709	0
30.796	0.235772978857767	0
30.798	0.101755013361823	0
30.8	0.474674569524446	0
30.802	0.410579020808996	0
30.804	0.346483472093544	0
30.806	0.334829735963464	0
30.808	0.387271548548832	0
30.81	0.439713361134201	0
30.812	0.457193965329324	0
30.814	0.474674569524446	0
30.816	0.509635777914693	0
30.818	0.433886493069161	0
30.82	0.358137208223627	0
30.822	0.171677430142315	0
30.824	-0.0147823479389981	0
30.826	0.125062485621986	0
30.828	0.31734913176834	0
30.83	0.509635777914693	0
30.832	0.61451940308543	0
30.834	0.719403028256169	0
30.836	0.136716221752068	0
30.838	0.381444680483791	0
30.84	0.626173139215513	0
30.842	0.451367097264283	0
30.844	0.276561055313052	0
30.846	0.346483472093544	0
30.848	0.416405888874036	0
30.85	0.486328305654529	0
30.852	0.55625072243502	0
30.854	0.573731326630143	0
30.856	0.591211930825267	0
30.858	0.509635777914693	0
30.86	0.428059625004119	0
30.862	0.672788083735842	0
30.864	0.60869253502039	0
30.866	0.544596986304938	0
30.868	0.340656604028504	0
30.87	0.136716221752068	0
30.872	0.474674569524446	0
30.874	0.299868527573217	0
30.876	0.125062485621986	0
30.878	0.649480611475677	0
30.88	0.393098416613873	0
30.882	0.229946110792725	0
30.884	0.224119242727683	0
30.886	0.218292374662643	0
30.888	0.165850562077273	0
30.89	0.113408749491905	0
30.892	0.567904458565103	0
30.894	0.31734913176834	0
30.896	0.0667938049715762	0
30.898	0.125062485621986	0
30.9	0.0260057285162891	0
30.902	-0.0730510285894079	0
30.904	0.165850562077273	0
30.906	0.404752152743954	0
30.908	-0.259510806670719	0
30.91	0.439713361134201	0
30.912	0.0784475411016585	0
30.914	0.428059625004119	0
30.916	0.358137208223627	0
30.918	0.288214791443135	0
30.92	0.218292374662643	0
30.922	0.203142517693536	0
30.924	0.189158034337438	0
30.926	0.156527573173209	0
30.928	0.125062485621986	0
30.93	0.20663863853256	0
30.932	0.288214791443135	0
30.934	0.183331166272396	0
30.936	0.101755013361823	0
30.938	0.358137208223627	0
30.94	0.0434863327114132	0
30.942	0.229946110792725	0
30.944	0.270734187248012	0
30.946	0.311522263703299	0
30.948	0.334829735963464	0
30.95	0.61451940308543	0
30.952	0.393098416613873	0
30.954	0.352310340158586	0
30.956	0.311522263703299	0
30.958	0.404752152743954	0
30.96	0.497982041784611	0
30.962	0.573731326630143	0
30.964	0.649480611475677	0
30.966	0.32317599983338	0
30.968	0.253253583052889	0
30.97	0.183331166272396	0
30.972	0.191488781563454	0
30.974	0.20081177046752	0
30.976	0.208969385758576	0
30.978	0.218292374662643	0
30.98	-0.469278057012195	0
30.982	0.463020833394364	0
30.984	0.428059625004119	0
30.986	0.451367097264283	0
30.988	0.474674569524446	0
30.99	0.433886493069161	0
30.992	0.393098416613873	0
30.994	0.340656604028504	0
30.996	0.288214791443135	0
30.998	0.375617812418749	0
31	0.463020833394364	0
31.002	0.463020833394364	0
31.004	0.410579020808996	0
31.006	0.358137208223627	0
31.008	0.439713361134201	0
31.01	0.521289514044774	0
31.012	0.474674569524446	0
31.014	0.428059625004119	0
31.016	0.661134347605758	0
31.018	0.678614951800882	0
31.02	0.696095555996005	0
31.022	0.713576160191127	0
31.024	0.731056764386251	0
31.026	0.527116382109816	0
31.028	0.32317599983338	0
31.03	0.422232756939077	0
31.032	0.521289514044774	0
31.034	0.311522263703299	0
31.036	0.311522263703299	0
31.038	0.299868527573217	0
31.04	0.354641087384602	0
31.042	0.40824827358298	0
31.044	0.463020833394364	0
31.046	0.55042385436998	0
31.048	0.637826875345595	0
31.05	0.754364236646414	0
31.052	0.721733775482185	0
31.054	0.690268687930964	0
31.056	0.693764808769988	0
31.058	0.696095555996005	0
31.06	0.719403028256169	0
31.062	0.742710500516332	0
31.064	0.532943250174858	0
31.066	0.32317599983338	0
31.068	0.55042385436998	0
31.07	0.777671708906579	0
31.072	0.672788083735842	0
31.074	0.567904458565103	0
31.076	0.55625072243502	0
31.078	0.544596986304938	0
31.08	0.527116382109816	0
31.082	0.509635777914693	0
31.084	0.585385062760225	0
31.086	0.661134347605758	0
31.088	0.632000007280554	0
31.09	0.602865666955348	0
31.092	0.503808909849651	0
31.094	0.404752152743954	0
31.096	0.428059625004119	0
31.098	0.451367097264283	0
31.1	0.387271548548832	0
31.102	0.32317599983338	0
31.104	0.334829735963464	0
31.106	0.346483472093544	0
31.108	0.428059625004119	0
31.11	0.509635777914693	0
31.112	0.591211930825267	0
31.114	0.509635777914693	0
31.116	0.428059625004119	0
31.118	0.497982041784611	0
31.12	0.567904458565103	0
31.122	0.637826875345595	0
31.124	0.661134347605758	0
31.126	0.684441819865922	0
31.128	0.521289514044774	0
31.13	0.579558194695185	0
31.132	0.637826875345595	0
31.134	0.696095555996005	0
31.136	0.637826875345595	0
31.138	0.579558194695185	0
31.14	0.632000007280554	0
31.142	0.684441819865922	0
31.144	0.515462645979733	0
31.146	0.346483472093544	0
31.148	0.445540229199241	0
31.15	0.544596986304938	0
31.152	0.521289514044774	0
31.154	0.497982041784611	0
31.156	0.497982041784611	0
31.158	0.509635777914693	0
31.16	0.521289514044774	0
31.162	0.562077590500061	0
31.164	0.602865666955348	0
31.166	0.585385062760225	0
31.168	0.567904458565103	0
31.17	0.445540229199241	0
31.172	0.32317599983338	0
31.174	0.235772978857767	0
31.176	0.148369957882151	0
31.178	0.270734187248012	0
31.18	0.393098416613873	0
31.182	0.468847701459406	0
31.184	0.544596986304938	0
31.186	0.55625072243502	0
31.188	0.567904458565103	0
31.19	0.486328305654529	0
31.192	0.404752152743954	0
31.194	0.439713361134201	0
31.196	0.474674569524446	0
31.198	0.352310340158586	0
31.2	0.229946110792725	0
31.202	0.19498490240248	0
31.204	0.160023694012233	0
31.206	0.299868527573217	0
31.208	0.439713361134201	0
31.21	0.416405888874036	0
31.212	0.393098416613873	0
31.214	0.468847701459406	0
31.216	0.544596986304938	0
31.218	0.649480611475677	0
31.22	0.754364236646414	0
31.222	0.719403028256169	0
31.224	0.684441819865922	0
31.226	0.597038798890308	0
31.228	0.509635777914693	0
31.23	0.369790944353709	0
31.232	0.229946110792725	0
31.234	0.31734913176834	0
31.236	0.404752152743954	0
31.238	0.404752152743954	0
31.24	0.404752152743954	0
31.242	0.451367097264283	0
31.244	0.497982041784611	0
31.246	0.544596986304938	0
31.248	0.457193965329324	0
31.25	0.369790944353709	0
31.252	0.160023694012233	0
31.254	0.241599846922807	0
31.256	0.32317599983338	0
31.258	0.229946110792725	0
31.26	0.136716221752068	0
31.262	0.125062485621986	0
31.264	0.113408749491905	0
31.266	0.224119242727683	0
31.268	0.334829735963464	0
31.27	0.311522263703299	0
31.272	0.288214791443135	0
31.274	0.26490731918297	0
31.276	0.352310340158586	0
31.278	0.439713361134201	0
31.28	0.433886493069161	0
31.282	0.428059625004119	0
31.284	0.358137208223627	0
31.286	0.288214791443135	0
31.288	0.288214791443135	0
31.29	0.288214791443135	0
31.292	0.288214791443135	0
31.294	0.288214791443135	0
31.296	0.326672120672406	0
31.298	0.366294823514683	0
31.3	0.404752152743954	0
31.302	0.381444680483791	0
31.304	0.358137208223627	0
31.306	0.369790944353709	0
31.308	0.381444680483791	0
31.31	0.468847701459406	0
31.312	0.55625072243502	0
31.314	0.486328305654529	0
31.316	0.416405888874036	0
31.318	0.451367097264283	0
31.32	0.486328305654529	0
31.322	0.591211930825267	0
31.324	0.661134347605758	0
31.326	0.731056764386251	0
31.328	0.736883632451292	0
31.33	0.742710500516332	0
31.332	0.678614951800882	0
31.334	0.61451940308543	0
31.336	0.999092695378136	0
31.338	0.923343410532603	0
31.34	0.847594125687071	0
31.342	0.818459785361866	0
31.344	0.789325445036661	0
31.346	0.766017972776497	0
31.348	0.742710500516332	0
31.35	0.602865666955348	0
31.352	0.61451940308543	0
31.354	0.626173139215513	0
31.356	0.6669612156708	0
31.358	0.707749292126087	0
31.36	0.358137208223627	0
31.362	0.474674569524446	0
31.364	0.591211930825267	0
31.366	0.521289514044774	0
31.368	0.451367097264283	0
31.37	0.585385062760225	0
31.372	0.719403028256169	0
31.374	0.754364236646414	0
31.376	0.573731326630143	0
31.378	0.393098416613873	0
31.38	0.445540229199241	0
31.382	0.497982041784611	0
31.384	0.404752152743954	0
31.386	0.311522263703299	0
31.388	0.26490731918297	0
31.39	0.25908045111793	0
31.392	0.253253583052889	0
31.394	0.26490731918297	0
31.396	0.276561055313052	0
31.398	0.340656604028504	0
31.4	0.404752152743954	0
31.402	0.486328305654529	0
31.404	0.503808909849651	0
31.406	0.521289514044774	0
31.408	0.474674569524446	0
31.41	0.474674569524446	0
31.412	0.742710500516332	0
31.414	0.696095555996005	0
31.416	0.649480611475677	0
31.418	0.731056764386251	0
31.42	0.707749292126087	0
31.422	0.637826875345595	0
31.424	0.591211930825267	0
31.426	0.707749292126087	0
31.428	0.672788083735842	0
31.43	0.55625072243502	0
31.432	0.404752152743954	0
31.434	0.626173139215513	0
31.436	0.447870976425257	0
31.438	0.707749292126087	0
31.44	0.800979181166742	0
31.442	0.777671708906579	0
31.444	0.626173139215513	0
31.446	0.830113521491948	0
31.448	0.766017972776497	0
31.45	0.847594125687071	0
31.452	0.870901597947234	0
31.454	0.740379753290316	0
31.456	0.60869253502039	0
